"拼音排序","編號","詞彙","拼音","等級","詞類","英文解釋"
484,"0724","前面","qiánmiàn",,"N ","front, forward, before"
485,"0722","前天","qiántiān ",,"N ","the day before yesterday"
486,"1461","牆","qiáng ",,"N","wall"
487,"1417","橋","qiáo ",,"N","bridge"
488,"0301","巧克力","qiăokèlì ",,"N","chocolate"
489,"1427","親","qīn ",,"V","to kiss"
490,"1341","輕","qīng ",,"VS","to be light"
491,"1010","清楚","qīngchŭ ",,"VS","to be clear"
492,"1091","晴天","qíngtiān ",,"N","clear day, sunny day"
493,"1389","請","qǐng ",,"V","to please, to invite"
494,"1390","請客","qǐngkè ",,"V","to host, to invite, to treat someone (to dinner, etc.)"
495,"1392","請問","qǐngwèn ",,"V","excuse me, may I ask?"
496,"1364","慶祝","qìngzhù ",,"V","to celebrate"
497,"0789","秋天","qiūtiān ",,"N","autumn, fall"
498,"1013","球","qiú ",,"N","ball"
499,"0261","去","qù ",,"V","to go"
500,"0262","去年","qùnián ",,"N","last year"
501,"0361","全部","quánbù ",," ","all, whole"
502,"1241","裙(子)","qún(zi)",,"N","skirt"
,"R",,,,,
503,"1107","然後","ránhòu ",,"Conj","afterwards, then"
504,"34","讓","ràng ",,"Prep","used in a passive sentence structure to introduce the agent; to let, to allow, to permit, to make"
505,"1376","熱","rè ",,"VS","to be hot"
506,"1378","熱狗","règǒu ",,"N","hot dog"
507,"1379","熱鬧","rènào ",,"VS","to be lively, to be fun, to be bustling with noise"
508,"0024","人","rén ",,"N","person, people"
509,"1335","認識","rènshì ",,"VS","to recognize, to realize"
510,"1332","認為","rènwéi ",,"V","to believe that, consider that"
511,"1333","認真","rènzhēn ",,"VS","to be conscientious, earnest, serious/ conscientiously, seriously, earnestly"
512,"0197","日(子)","rì(zi)",,"N ","day (date), days (time)"
513,"35","日本","rìběn ",,"N ","Japan, Japanese"
514,"0858","容易","róngyì ",,"VS","to be easy"
515,"0479","肉","ròu ",,"N","meat"
516,"0426","如果","rúguǒ ",,"Conj","if, in case, in the event of"
,"S",,,,,
517,"0039","三","sān ",,,"three"
518,"1067","傘","săn ",,"N","umbrella"
519,"1097","森林","sēnlín ",,"N","forest"
520,"0544","沙發","shāfā ",,"N","sofa"
521,"0102","山","shān ",,"N","mountain"
522,"0952","商店","shāngdiàn ",,"N","store"
523,"0054","上 ","shàng",,,"up, on/ to go to, to get on, to board"
524,"0062","上班","shàngbān ",,"V","to begin work, to start work, to go to work"
525,"0064","上課","shàngkè ",,"V","to go to class, to attend classs"
526,"0060","上來","shànglái ",,"V","come up; up"
527,"0061","上面","shàngmiàn",,"N","above, up there"
528,"0058","上去","shàngqù ",,"V","go up"
529,"0065","上學","shàngxué ",,"V","attend school, be at school"
530,"36","上網","shàngwăng ",,"V","internet access"
531,"0057","上午","shàngwŭ ",,"N","before noon, morning"
532,"0173","少","shăo ",,"VS","few, less"
533,"0138","什麼","shéme ",,,"what"
534,"1396","誰","shéi ",,"N","who, whom"
535,"0574","身體","shēntǐ ",,"N","body"
536,"1315","睡","shuì ",,"V","to sleep"
537,"1316","睡覺","shuìjiào ",,"V","to sleep"
538,"1336","說","shuō ",,"V","to speak, to say"
539,"1339","說話","shuōhuà ",,"V","to speak, to say, to talk "
540,"0288","四","sì ",,,"four"
541,"0333","生病","shēngbìng ",,"VS","to become ill, to be sick"
542,"0330","生活","shēnghuó ",,"N/V","life/ to live"
543,"0332","生氣","shēngqì ",,"VS","to be angry;  to take offense"
544,"0328","生日","shēngrì ",,"N","birthday"
545,"1466","聲音","shēngyīn ",,"N","sound, voice"
546,"0034","十","shí ",,,"ten"
547,"0870","時候","shíhòu ",,"N","time"
548,"0871","時間","shíjiān ",,"N","time"
549,"0826","食物","shíwù ",,"N","food, edibles"
550,"0347","石頭","shítou ",,"N","stone"
551,"37","時鐘","shízhōng ",,"N","clock"
552,"0757","是","shì ",," ","to be (am, are, is)"
553,"0590","事","shì ",,"N","affair, work"
554,"1251","試","shì ",,"V","to try"
555,"0305","市場","shìchăng ",,"N","market"
556,"0226","世界","shìjiè ",,"N","the world"
557,"0591","事情","shìqíng ",,"N","affair; something to do, a matter, event"
558,"0445","收","shōu ",,"V","receive, accept, take in/ back, gather in, conclude, stop/ collect, gather"
559,"38","收到","shōudào ",,"V","to receive, get, obtain"
560,"0181","手","shǒu ",,"N","hand"
561,"0183","手機","shǒujī ",,"N","cell phone; mobile phone"
562,"0182","手套","shǒutào ",,"N","gloves, mittens"
563,"1380","瘦","shòu ",,"VS","to be thin"
564,"0872","書","shū ",,"N","book"
565,"0873","書包","shūbāo ",,"N","school-bag"
566,"0874","書店","shūdiàn ",,"N","bookstore"
567,"1136","舒服","shūfú ",,"VS","to be comfortable"
568,"0876","書桌","shūzhuō ",,"N","desk"
569,"1366","數","shǔ",,"V","to count, to enumerate"
570,"1092","暑假","shŭjià ",,"N","summer vacation"
571,"1416","樹","shù ",,"N","tree"
572,"0605","刷牙","shuāyá ",,"V","to brush ones teeth"
573,"1502","雙","shuāng ",,"M","Measure word for two things of the same kind to be used together."
574,"0212","水","shuǐ ",,"N","water"
575,"0213","水果","shuǐguǒ ",,"N","fruit"
576,"0925","送","sòng ",,"V","to escort, to deliver, to send off, to present"
577,"0967","宿舍","sùshè ",,"N","dormitory"
578,"1343","酸","suān ",,"VS","to be sour"
579,"1319","算","suàn ",,"V","to calculate"
580,"1479","雖然","suīrán ",,"Conj","though, although"
581,"1444","隨便","suíbiàn ",,"VS","whatever, wherever, whenever, do as one please"
582,"1212","歲","suì ",,"M","Measure word for the age of people or animals."
583,"0645","所以","suǒyǐ ",,"Conj","therefore, so"
584,"0646","所有","suǒyǒu ",,,"all"
,"T",,,,,
585,"0238","他(們)","tā(men)",,"N","he they, them)"
586,"0425","她(們)","tā(men)",,"N","she(they, them)"
587,"0170","太","tài ",,"Adv","too"
588,"0171","太太","tàitai ",,"N","Mrs., wife"
589,"0172","太陽","tàiyáng ",,"N","the sun"
590,"1388","談","tán ",,"V","to talk about"
591,"1103","湯","tāng ",,"N","soup"
592,"1104","湯匙","tāngchí ",,"N","soup spoon"
593,"1424","糖","táng ",,"N","candy, sugar"
594,"0919","討厭","tăoyàn ",,"VS","to dislike, to loathe, to hate"
595,"0850","套","tào ",,"M","Collective measure word for a group of things used togather."
596,"39","特別","tèbié ",,"Adv/VS","especially/ to be special"
597,"0894","疼","téng ",,"VS","to be ache, to be in pain, to be sore"
598,"1400","踢","tī ",,"V","to kick"
599,"0166","天","tiān ",,"N ","day, sky, heaven"
600,"0169","天氣","tiānqì ",,"N","weather"
601,"0168","天天","tiāntiān ",,"Adv","every day, daily"
602,"1018","甜","tián ",,"VS","to be sweat"
603,"1003","條","tiáo ",,"M","Individual measure word for long, narrow things."
604,"1003","條","tiáo ",,"M","Individual measure word for natural things, such as mountains, rivers, etc."
605,"1003","條","tiáo ",,"M","Individual measure word for insects or animals."
606,"1260","跳舞","tiàowŭ ",,"V","to dance"
607,"1533","聽","tīng ",,"V","to listen"
608,"40","聽見","tīngjiàn ",,"V","to hear"
609,"1535","聽說","tīngshuō ",,"V","hear, hear it said"
610,"0937","停","tíng ",,"VS","to stop"
611,"1052","通知","tōngzhī ",,"N/V","information/ to inform, to notify"
612,"0374","同學","tóngxué ",,"N","classmate; to be in the same class"
613,"1113","痛","tòng ",,"VS","to be painful"
614,"0946","偷","tōu ",,"V","to steal, to burglarize"
615,"1446","頭","tóu ",,"N","head"
616,"1447","頭髮","tóufă ",,"N","hair (on the human head)"
617,"1293","圖片","túpiàn ",,"N","picture, photograph"
618,"1294","圖書館","túshūguăn ",,"N","library"
619,"0989","推","tuī ",,"V","push, decline, refuse, reject, put off, postpone, delay"
620,"1326","腿","tuǐ ",,"N","leg"
,"W",,,,,
621,"41","外","wài",,"N","outside"
622,"0291","外(面)","wài(miàn)",,"N","outside"
623,"0292","外套","wàitào ",,"N","overcoat"
624,"0517","完","wán ",,"VS","to finish, to complete (something)"
625,"0677","玩(兒)","wán(ér)",,"V","to play, to enjoy"
626,"1226","碗","wăn ",,"N","measure word for servings of food; bowl"
627,"0999","晚安","wănān ",,"VS","good night"
628,"1002","晚餐","wăncān ",,"N","dinner, supper"
629,"1000","晚飯","wănfàn ",,"N","dinner, supper"
630,"0998","晚上","wănshàng ",,"N","evening"
631,"0632","往","wăng ",,"Prep","to go toward"
632,"1324","網球","wăngqiú ",,"N","tennis"
633,"42","網站","wăngzhàn ",,"N","(Computer ) a website"
634,"0525","忘","wàng",,"VS","to forget"
635,"0368","危險","wéixiăn ",,"VS","danger/ to be dangerous, perilous"
636,"0774","為","wèi ",,"Prep","because of, for (someone or something)"
637,"1075","喂","wèi ",," ","a common telephone or intercom greeting ""hello"""
638,"0490","位","wèi ",,"M","Individual measure word for people."
639,"0612","味道","wèidào ",,"N","taste, flavor, smell, odor"
640,"0775","為什麼","wèishéme ",,"Adv","why"
641,"0958","問","wèn ",,"V","to ask"
642,"0959","問題","wèntí ",,"N","problem/ question"
643,"0532","我(們)","wǒ(men)",,"N","I (we)"
644,"0736","屋(子)","wū(zi)",,"N","room"
645,"1106","無聊","wúliáo ",,"VS","to be bored; to be boring and uninteresting; to be a nuisance; to be nonsensical"
646,"0137","五","wŭ ",,,"five"
647,"0164","午餐","wŭcān ",,"N","lunch"
648,"0163","午飯","wŭfàn ",,"N","lunch"
,"X",,,,,
649,"0489","西(邊)","xī(biān)",,"N","west"
650,"0487","西瓜","xīguā ",,"N","watermelon"
651,"0520","希望","xīwàng ",,"VS","to hope, to wish"
652,"1031","習慣","xíguàn ",,"N","habit"
653,"0767","洗","xǐ ",,"V","to wash"
654,"0769","洗衣機","xǐyī jī ",,"N","clothes washing machine"
655,"0770","洗澡","xǐzăo ",,"V","to take a bath or shower"
656,"1076","喜歡","xǐhuān ",,"VS","to like"
657,"0040","下","xià",,,"L: down, under ; V: to disembark, to get off"
658,"0051","下班","xiàbān ",,"V","to get off from work, to go off work"
659,"0053","下課","xiàkè ",,"VS","to get out of class, end of class"
660,"0045","下去","xiàqù ",,"V","go down; descend"
661,"0050","下面","xiàmiàn",," ","under, below"
662,"0849","夏天","xiàtiān ",,"N","summer, summertime"
663,"0044","下午","xiàwŭ ",,"N","afternoon"
664,"0052","下雪","xiàxuě ",,"V","to snow"
665,"0049","下雨","xiàyŭ ",,"V","to rain"
666,"0357","先","xiān ",,"Adv","first, in advance, before"
667,"0358","先生","xiānshēng ",,"N","Mr., sir, gentleman, husband"
668,"1015","現在","xiànzài ",,"N","now, right now"
669,"0828","香","xiāng ",,"VS","to be scented, to be fragrant"
670,"1159","鄉下","xiāngxià ",,"N","countryside"
671,"0776","相信","xiāngxìn ",,"VS","believe in, be convinced of"
672,"1383","箱(子)","xiāng(zi)",,"N","box, trunk, case"
673,"1195","想","xiăng ",,"V ","to think, to miss"
674,"0377","向","xiàng ",,"Prep","to, towards"
675,"43","像","xiàng ",,"V/VS","to be alike, to be like; to resemble"
676,"1409","學校","xuéxiào ",,"N","school"
677,"1062","雪","xuě ",,"N","snow"
678,"0882","消息","xiāoxí ",,"N","news, information"
679,"0093","小","xiăo ",,"VS","to be small"
680,"0095","小姐","xiăojiě ",,"N","Miss"
681,"0098","小時","xiăoshí ",,"N","hour"
682,"0100","小說","xiăoshuō ",,"N","novel, short story"
683,"0099","小偷","xiăotōu ",,"N","thief, burglar"
684,"0094","小心","xiăoxīn ",,"VS","to be careful"
685,"0101","小學","xiăoxué ",,"N","elementary school"
686,"0904","笑","xiào ",,"V","to smile, to laugh, to laugh at"
687,"0906","笑話","xiàohuà ",,"N","joke"
688,"0877","校長","xiàozhăng ",,"N","principal/ head of a school, head-master"
689,"1405","鞋(子)","xié(zi)",,"N","shoes"
690,"1356","寫","xiě ",,"V","to write"
691,"44","謝","xiè /xièxie ",,"V","to thanks, to thank you"
692,"1474","謝謝","xiè /xièxie ",,"V","to thanks, to thank you"
693,"0179","心","xīn ",,"N","heart"
694,"1202","新","xīn ",,"VS","to be new"
695,"0577","辛苦","xīnkŭ ",,"VS","to be difficult, hard, painful, exhausting; to experience difficulty, hardship, pain, exhaustion"
696,"1203","新年","xīnnián ",,"N","new year"
697,"1204","新聞","xīnwén ",,"N","news"
698,"0713","信","xìn ",,"N","letter"
699,"0716","信封","xìnfēng ",,"N","envelope"
700,"0759","星期","xīngqí ",,"N","week"
701,"0761","星期日","xīngqírì",,"N","Sunday"
702,"0760","星期天","xīngqítiān ",,"N","Sunday"
703,"0758","星星","xīngxing ",,"N","stars"
704,"0484","行","xíng ",,"VS","to be OK, to be permitted"
705,"0622","姓","xìng ",,"V","surname, family name"
706,"1425","興趣","xìngqù ",,"N","interest"
707,"0353","休息","xiūxí ",,"V","to rest"
708,"45","需要","xūyào ",,"V/VS","to need, to require; need to"
709,"1042","許多","xŭduō ",,"VS","many, a lot of"
710,"1407","學","xué ",,"V","to study"
711,"1408","學生","xuéshēng ",,"N","student"
712,"1410","學習","xuéxí ",,"V","to study; to learn"
,"Y",,,,,
713,"0221","牙刷","yáshuā ",,"N","tooth brush"
714,"1505","顏色","yánsè ",,"N","color"
715,"1023","眼睛","yănjīng ",,"N","eyes"
716,"1024","眼鏡","yănjìng ",,"N","glasses, spectacles"
717,"0471","羊","yáng ",,"N","sheep, goat"
718,"1369","樣子","yàngzi ",,"N","appearance, shape, model, pattern"
719,"1508","藥","yào ",,"N","medicine"
720,"0806","要","yào ",,"V","to want"
721,"0809","要是","yàoshì ",,"Conj","if"
722,"1548","鑰匙","yàoshi ",,"N","key"
723,"1221","爺爺","yéye ",,"N","grandpa, grandfather (father's father); a respectful form of address for an old man"
724,"0067","也","yě ",,"Adv","also"
725,"0068","也許","yěxŭ ",,"Adv","perhaps, maybe, might"
726,"54","一","yī",,,"one"
727,"0485","衣服","yīfú ",,"N","clothes, clothing"
728,"1496","醫生","yīshēng ",,"N","doctor"
729,"1497","醫院","yīyuàn ",,"N","hospital"
730,"55","一","yí",,,"one"
731,"46","一半","yíbàn ",,"N","half, in part"
732,"0008","一定","yídìng ",,"Adv","certainly, indeed, surely"
733,"0006","一共","yígòng ",,"Adv","altogether"
734,"47","一下(子)","yíxià(zi)",,"N","a little, a while"
735,"0013","一樣","yíyàng ",,"VS","to be the same, identical"
736,"0233","以後","yǐhòu ",,"N","afterwards, after"
737,"0106","已經","yǐjīng ",,"Adv","already"
738,"0231","以前","yǐqián ",,"N","before, ago, formerly"
739,"1095","椅子","yǐzi ",,"N","chair"
740,"0001","一","yì  ",,,"one"
741,"0017","一邊","yìbiān ",,"Adv","at the same time, simultaneously; on the one/other hand"
742,"0016","一點(兒)","yìdiăn(ér)",,"Adv","a little"
743,"0012","一會(兒)","yìhuǐ(ér)",,"N","a moment, a short while"
744,"0010","一起","yìqǐ ",,"Adv","together"
745,"1190","意思","yìsi ",,"N","meaning, idea, definition"
746,"0007","一些","yìxiē ",,,"some, a few"
747,"0009","一直","yìzhí ",,"Adv","straight; constantly, continuously"
748,"1061","陰天","yīntiān ",,"N","overcast sky, cloudy day"
749,"0384","因為","yīnwèi ",,"Conj","because"
750,"0820","音樂","yīnyuè ",,"N","music"
751,"1344","銀行","yínháng ",,"N","bank"
752,"1175","飲料","yǐnliào ",,"N","soft drink, beverage"
753,"1454","應該","yīnggāi ",,"Adv","should, ought to"
754,"48","英國","yīngguó ",,"N","England, English"
755,"0803","英文","yīngwén ",,"N","English language"
756,"0672","油","yóu ",,"N","oil"
757,"1157","郵局","yóujú ",,"N","post office"
758,"1158","郵票","yóupiào ",,"N","postage stamp"
759,"1100","游泳","yóuyǒng ",,"V","to swim"
760,"1101","游泳池","yóuyǒngchí ",,"N","swimming pool"
761,"0453","有","yǒu ",,"V","to have; there is, there are"
762,"0454","有(的)時候","yǒu(de)shíhòu ",,"Adv","sometimes, now and then"
763,"0463","有點(兒)","yǒudiăn(ér)",,"Adv","somewhat, rather, a bit"
764,"0459","有空(兒)","yǒukòng(ér)",,"VS","to have free time, to be free"
765,"0461","有趣","yǒuqù ",,"VS","interesting, fascinating, amusing"
766,"0460","有意思","yǒuyìsi ",,"VS","to be interesting"
767,"0456","有用","yǒuyòng ",,"VS","to be useful"
768,"0037","又","yòu ",,"Adv","again (in the past ), moreover, furthermore, more, again"
769,"0274","右(邊)","yòu(biān)",,"N","right"
770,"0325","永遠","yǒngyuăn ",,"Adv","always, forever"
771,"0335","用","yòng ",,"V ","to use"
772,"1063","魚","yú ",,"N","fish"
773,"0705","雨","yŭ ",,"N","rain"
774,"1330","語法","yŭfă ",,"N","grammar"
775,"0706","雨天","yŭtiān ",,"N","rainy day"
776,"1329","語言","yŭyán ",,"N","language"
777,"0142","元","yuán ",,"M","standard monetary unit in China"
778,"1183","圓","yuán ",,"VS","to be round, to be circular"
779,"0838","原來","yuánlái ",,"Adv","originally, formerly"
780,"1342","遠","yuăn ",,"VS","to be far from"
781,"1517","願意","yuànyì ",,"VS","be willing, want to, like to"
782,"0927","院(子)","yuàn(zi)",,"N","yard"
783,"0795","約","yuē ",,"V","make an appointment"
784,"0200","月","yuè",,"N","month"
785,"1148","越來越","yuèláiyuè ",,"Adv","more and more……"
786,"0201","月亮","yuèliàng",,"N","moon"
787,"1172","雲","yún ",,"N","cloud"
788,"1262","運動","yùndòng ",,"N/V","sport, exercise/ to exercise"
,"Z",,,,,
789,"1539","髒","zāng ",,"VS","to be dirty"
790,"0447","早","zăo ",,"VS ","to be early"
791,"0452","早餐","zăocān ",,"N","breakfast"
792,"0451","早飯","zăofàn ",,"N","breakfast"
793,"0448","早上","zăoshàng ",,"N","morning"
794,"0402","在","zài ",,"Prep","indicating that action is in progress"
795,"0363","再","zài ",,"Adv","then"
796,"0364","再見","zàijiàn ",,"V","Good-bye "
797,"0747","怎麼","zěnme ",,"Adv ","how"
798,"0750","怎麼辦","zěnmebàn ",,"VS ","What now ?"
799,"0749","怎麼樣","zěnmeyàng ",,"VS ","How about…… ? How's everything ?"
800,"49","炸雞","zhájī ",,"N","fried chicken"
801,"0902","站","zhàn ",,"N/V","(train, bus ) station/ to stand"
802,"0972","張","zhāng ",,"M","Individual measure word for flat things, or things with a surface."
803,"0972","張","zhāng ",,"M","Individual measure word for the mouth or face of a person or animal."
804,"1138","著急","zhāojí ",,"VS","to be nervous, anxious"
805,"0535","找","zhăo ",,"V","to rerurn change after a purchas, to look for, to search"
806,"50","找到","zhăodào ",,"V","to search out; to find"
807,"1217","照片(兒)","zhàopiàn(ér) ",,"N","photograph"
808,"1219","照相機","zhàoxiàngjī ",,"N","camera"
809,"1137","著","zhe ",,,"P: a verbal suffix, indicating the action or the state is continuing"
810,"1043","這","zhè ",,,"this"
811,"1046","這裡","zhèlǐ ",,"N","here"
812,"56","這麼","zhème ",,"Adv ","so, like this"
813,"1044","這些","zhèxiē ",,"N","these"
814,"1048","這樣","zhèyàng ",,"VS ","such, this kind"
815,"0896","真","zhēn ",,"Adv/VS","really/ real, true"
816,"0321","正在","zhèngzài ",,"Adv","be in process/ course of"
817,"0667","枝","zhī ",,"M","Individual measure word for flowers and grass."
818,"0667","枝","zhī ",,"M","Individual measure word for rod-shaped article."
819,"0929","隻","zhī ",,"M","Measure word for the one of two things of the same kind."
820,"0929","隻","zhī ",,"M","Measre word for one of the symetrical limbs or organs of people or animals."
821,"0929","隻","zhī ",,"M","Individual measure word for insects or animals"
822,"0682","知道","zhī dào ",,"VS","to know"
823,"0907","紙","zhǐ ",,"N","paper"
824,"0281","只","zhǐ ",,"Adv","only"
825,"0282","只好","zhǐhăo ",,"Adv","cannot but, have to"
826,"1525","鐘(頭)","zhōng(tóu)",,"N","hour"
827,"51","中國","zhōngguó ",,"N","China, Chinese"
828,"0132","中間","zhōngjiān ",,"N","between, among, in the middle of"
829,"0131","中文","zhōngwén ",,"N","Chinese language"
830,"0129","中午","zhōngwŭ ",,"N","noon"
831,"0130","中心","zhōngxīn ",,"N","center, heart, central point"
832,"1318","種","zhǒng ",,"M","Collective measure word for people or things of the same kind."
833,"1318","種","zhǒng ",,"M","Collective measure word for abstract things of the same kind."
834,"1317","種","zhòng ",,"V","plant, cultivate, sow"
835,"0817","重要","zhòngyào ",,"VS","to be important, to be vital"
836,"1151","周末","zhōumò ",,"N","weekend"
837,"1397","豬","zhū ",,"N","pig, hog, swine"
838,"1108","煮","zhŭ ",,"V","boil, cook"
839,"0901","祝","zhù ",,"V","to wish (someone good health, good luck, etc.) to offer good wishes"
840,"0492","住","zhù ",,"V","to stay, to live"
841,"0670","注意","zhùyì ",,"VS","to pay attention to, to take notice of "
842,"1242","裝","zhuāng ",,"V","to fill, to load"
843,"1214","準備","zhŭnbèi ",,"V","to prepare, to intend"
844,"0880","桌(子)","zhuō(zi) ",,"N","table"
845,"0427","字","zì ",,"N","character"
846,"0480","自己","zìjǐ ",,"N","oneself, by oneself"
847,"1463","總是","zǒngshì ",,"Adv","always, without exception"
848,"1464","總統","zǒngtǒng ",,"N","president (of a public)"
849,"0570","走","zǒu ",,"V","to walk"
850,"0571","走路","zǒulù ",,"V","to walk (in the road or street)"
851,"0572","足球","zúqiú ",,"N","football, soccer"
852,"1354","嘴巴","zuǐbā ",,"N","mouth"
853,"1068","最","zuì ",,"Adv","the most, -est"
854,"1070","最近","zuìjìn ",,"N","recently, lately"
855,"0762","昨天","zuótiān ",,"N","yesterday"
856,"0304","左(邊)","zuǒ(biān)",,"N","left"
857,"0516","坐","zuò ",,"V","to sit"
858,"0940","做","zuò ",,"V","to do, to make"
859,"0942","做菜","zuòcài ",,"V","to cook"
860,"52","做完","zuòwán ",,"V","done"
861,"0495","作業","zuòyè ",,"N","homework"
